zipcode,borough,neighborhoods,year,week_start,week_of_year,week_sin,week_cos,season,latitude,longitude,temp_mean,temp_max,temp_min,humidity_mean,precip_sum,temp_mean_lag7,temp_mean_lag14,humidity_mean_lag7,precip_7d,precip_14d,degree_days_14d,positives_last_1w,positives_last_2_4w,zip_detection_status,positive_count,elevated
10011,Manhattan,Greenwich Village,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.74184,-74.00053,23.357,27.386,20.114,79.286,73.3,29.414,22.929,59.429,31.8,105.1,207.2,0,0,Detected in the past 2 weeks,0,0
10011,Manhattan,Greenwich Village,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.74184,-74.00053,26.543,31.343,22.186,58.286,32.8,23.357,29.414,79.286,73.3,106.1,229.6,0,0,Detected in the past 2 weeks,0,0
10011,Manhattan,Greenwich Village,2026,2026-07-20,29,-0.3546,-0.935,summer,40.74184,-74.00053,23.457,28.643,18.643,60.286,21.7,26.543,23.357,58.286,32.8,54.5,192.9,0,0,Detected in the past 2 weeks,0,0
10011,Manhattan,Greenwich Village,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.74184,-74.00053,23.914,28.243,20.757,78.429,96.9,23.457,26.543,60.286,21.7,118.6,192.3,0,0,Detected in the past 2 weeks,0,0
10011,Manhattan,Greenwich Village,2026,2026-08-03,31,-0.5681,-0.823,summer,40.74184,-74.00053,26.143,31.1,22.243,74.286,47.3,23.914,23.457,78.429,96.9,144.2,191.5,0,0,Detected in the past 2 weeks,1,1
10011,Manhattan,Greenwich Village,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.74184,-74.00053,25.2,29.986,20.971,66.857,31.5,26.143,23.914,74.286,47.3,78.8,202.3,1,0,Detected in the past 2 weeks,1,1
10011,Manhattan,Greenwich Village,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.74184,-74.00053,23.76,28.42,19.92,78.2,43.3,25.2,26.143,66.857,31.5,74.8,183.4,1,1,Detected in the past 2 weeks,0,0
10012,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.72563,-73.99794,22.943,29.514,16.571,47.143,9.4,19.529,20.214,58.571,5.5,14.9,117.3,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.72563,-73.99794,25.471,30.914,20.457,55.0,12.5,22.943,19.529,47.143,9.4,21.9,158.0,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.72563,-73.99794,23.271,28.071,18.414,51.857,21.4,25.471,22.943,55.0,12.5,33.9,183.5,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.72563,-73.99794,22.929,26.529,19.6,72.0,50.7,23.271,25.471,51.857,21.4,72.1,181.2,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.72563,-73.99794,29.414,35.257,24.071,59.429,31.8,22.929,23.271,72.0,50.7,82.5,207.6,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.72563,-73.99794,23.357,27.386,20.114,79.286,73.3,29.414,22.929,59.429,31.8,105.1,207.2,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.72563,-73.99794,26.543,31.343,22.186,58.286,32.8,23.357,29.414,79.286,73.3,106.1,229.6,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.72563,-73.99794,23.457,28.643,18.643,60.286,21.7,26.543,23.357,58.286,32.8,54.5,192.9,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.72563,-73.99794,23.914,28.243,20.757,78.429,96.9,23.457,26.543,60.286,21.7,118.6,192.3,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.72563,-73.99794,26.143,31.1,22.243,74.286,47.3,23.914,23.457,78.429,96.9,144.2,191.5,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.72563,-73.99794,25.2,29.986,20.971,66.857,31.5,26.143,23.914,74.286,47.3,78.8,202.3,0,0,Not detected,0,0
10012,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.72563,-73.99794,23.76,28.42,19.92,78.2,43.3,25.2,26.143,66.857,31.5,74.8,183.4,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.72005,-74.00481,22.943,29.514,16.571,47.143,9.4,19.529,20.214,58.571,5.5,14.9,117.3,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.72005,-74.00481,25.471,30.914,20.457,55.0,12.5,22.943,19.529,47.143,9.4,21.9,158.0,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.72005,-74.00481,23.271,28.071,18.414,51.857,21.4,25.471,22.943,55.0,12.5,33.9,183.5,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.72005,-74.00481,22.929,26.529,19.6,72.0,50.7,23.271,25.471,51.857,21.4,72.1,181.2,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.72005,-74.00481,29.414,35.257,24.071,59.429,31.8,22.929,23.271,72.0,50.7,82.5,207.6,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.72005,-74.00481,23.357,27.386,20.114,79.286,73.3,29.414,22.929,59.429,31.8,105.1,207.2,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.72005,-74.00481,26.543,31.343,22.186,58.286,32.8,23.357,29.414,79.286,73.3,106.1,229.6,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.72005,-74.00481,23.457,28.643,18.643,60.286,21.7,26.543,23.357,58.286,32.8,54.5,192.9,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.72005,-74.00481,23.914,28.243,20.757,78.429,96.9,23.457,26.543,60.286,21.7,118.6,192.3,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.72005,-74.00481,26.143,31.1,22.243,74.286,47.3,23.914,23.457,78.429,96.9,144.2,191.5,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.72005,-74.00481,25.2,29.986,20.971,66.857,31.5,26.143,23.914,74.286,47.3,78.8,202.3,0,0,Not detected,0,0
10013,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.72005,-74.00481,23.76,28.42,19.92,78.2,43.3,25.2,26.143,66.857,31.5,74.8,183.4,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.73414,-74.00603,22.943,29.514,16.571,47.143,9.4,19.529,20.214,58.571,5.5,14.9,117.3,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.73414,-74.00603,25.471,30.914,20.457,55.0,12.5,22.943,19.529,47.143,9.4,21.9,158.0,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.73414,-74.00603,23.271,28.071,18.414,51.857,21.4,25.471,22.943,55.0,12.5,33.9,183.5,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.73414,-74.00603,22.929,26.529,19.6,72.0,50.7,23.271,25.471,51.857,21.4,72.1,181.2,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.73414,-74.00603,29.414,35.257,24.071,59.429,31.8,22.929,23.271,72.0,50.7,82.5,207.6,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.73414,-74.00603,23.357,27.386,20.114,79.286,73.3,29.414,22.929,59.429,31.8,105.1,207.2,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.73414,-74.00603,26.543,31.343,22.186,58.286,32.8,23.357,29.414,79.286,73.3,106.1,229.6,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.73414,-74.00603,23.457,28.643,18.643,60.286,21.7,26.543,23.357,58.286,32.8,54.5,192.9,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.73414,-74.00603,23.914,28.243,20.757,78.429,96.9,23.457,26.543,60.286,21.7,118.6,192.3,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.73414,-74.00603,26.143,31.1,22.243,74.286,47.3,23.914,23.457,78.429,96.9,144.2,191.5,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.73414,-74.00603,25.2,29.986,20.971,66.857,31.5,26.143,23.914,74.286,47.3,78.8,202.3,0,0,Not detected,0,0
10014,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.73414,-74.00603,23.76,28.42,19.92,78.2,43.3,25.2,26.143,66.857,31.5,74.8,183.4,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.74518,-73.97805,22.943,29.514,16.571,47.143,9.4,19.529,20.214,58.571,5.5,14.9,117.3,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.74518,-73.97805,25.471,30.914,20.457,55.0,12.5,22.943,19.529,47.143,9.4,21.9,158.0,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.74518,-73.97805,23.271,28.071,18.414,51.857,21.4,25.471,22.943,55.0,12.5,33.9,183.5,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.74518,-73.97805,22.929,26.529,19.6,72.0,50.7,23.271,25.471,51.857,21.4,72.1,181.2,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.74518,-73.97805,29.414,35.257,24.071,59.429,31.8,22.929,23.271,72.0,50.7,82.5,207.6,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.74518,-73.97805,23.357,27.386,20.114,79.286,73.3,29.414,22.929,59.429,31.8,105.1,207.2,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.74518,-73.97805,26.543,31.343,22.186,58.286,32.8,23.357,29.414,79.286,73.3,106.1,229.6,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.74518,-73.97805,23.457,28.643,18.643,60.286,21.7,26.543,23.357,58.286,32.8,54.5,192.9,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.74518,-73.97805,23.914,28.243,20.757,78.429,96.9,23.457,26.543,60.286,21.7,118.6,192.3,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.74518,-73.97805,26.143,31.1,22.243,74.286,47.3,23.914,23.457,78.429,96.9,144.2,191.5,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.74518,-73.97805,25.2,29.986,20.971,66.857,31.5,26.143,23.914,74.286,47.3,78.8,202.3,0,0,Not detected,0,0
10016,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.74518,-73.97805,23.76,28.42,19.92,78.2,43.3,25.2,26.143,66.857,31.5,74.8,183.4,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.75239,-73.97268,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.75239,-73.97268,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.75239,-73.97268,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.75239,-73.97268,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.75239,-73.97268,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.75239,-73.97268,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.75239,-73.97268,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.75239,-73.97268,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.75239,-73.97268,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.75239,-73.97268,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.75239,-73.97268,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
10017,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.75239,-73.97268,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.75533,-73.9927,22.986,29.171,16.857,45.714,8.4,19.543,20.286,57.429,4.9,13.3,117.9,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.75533,-73.9927,25.257,30.643,20.414,55.714,12.5,22.986,19.543,45.714,8.4,20.9,156.9,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.75533,-73.9927,23.1,27.743,18.329,52.143,21.2,25.257,22.986,55.714,12.5,33.7,181.2,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.75533,-73.9927,22.6,26.157,19.386,72.714,46.3,23.1,25.257,52.143,21.2,67.5,176.0,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.75533,-73.9927,28.771,34.386,23.957,62.0,49.4,22.6,23.1,72.714,46.3,95.7,199.9,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.75533,-73.9927,23.071,26.9,19.986,80.429,84.4,28.771,22.6,62.0,49.4,133.8,198.8,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.75533,-73.9927,25.9,30.4,21.771,61.571,34.2,23.071,28.771,80.429,84.4,118.6,219.0,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.75533,-73.9927,23.529,28.657,18.714,58.571,15.7,25.9,23.071,61.571,34.2,49.9,187.1,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.75533,-73.9927,23.729,27.914,20.686,79.0,103.5,23.529,25.9,58.571,15.7,119.2,187.6,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.75533,-73.9927,25.786,30.529,22.1,75.857,52.9,23.729,23.529,79.0,103.5,156.4,188.3,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.75533,-73.9927,24.843,29.643,20.771,67.857,24.1,25.786,23.729,75.857,52.9,77.0,195.8,0,0,Not detected,0,0
10018,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.75533,-73.9927,23.54,28.04,19.72,78.2,38.8,24.843,25.786,67.857,24.1,62.9,177.5,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.76573,-73.98507,22.986,29.171,16.857,45.714,8.4,19.543,20.286,57.429,4.9,13.3,117.9,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.76573,-73.98507,25.257,30.643,20.414,55.714,12.5,22.986,19.543,45.714,8.4,20.9,156.9,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.76573,-73.98507,23.1,27.743,18.329,52.143,21.2,25.257,22.986,55.714,12.5,33.7,181.2,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.76573,-73.98507,22.6,26.157,19.386,72.714,46.3,23.1,25.257,52.143,21.2,67.5,176.0,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.76573,-73.98507,28.771,34.386,23.957,62.0,49.4,22.6,23.1,72.714,46.3,95.7,199.9,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.76573,-73.98507,23.071,26.9,19.986,80.429,84.4,28.771,22.6,62.0,49.4,133.8,198.8,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.76573,-73.98507,25.9,30.4,21.771,61.571,34.2,23.071,28.771,80.429,84.4,118.6,219.0,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.76573,-73.98507,23.529,28.657,18.714,58.571,15.7,25.9,23.071,61.571,34.2,49.9,187.1,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.76573,-73.98507,23.729,27.914,20.686,79.0,103.5,23.529,25.9,58.571,15.7,119.2,187.6,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.76573,-73.98507,25.786,30.529,22.1,75.857,52.9,23.729,23.529,79.0,103.5,156.4,188.3,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.76573,-73.98507,24.843,29.643,20.771,67.857,24.1,25.786,23.729,75.857,52.9,77.0,195.8,0,0,Not detected,0,0
10019,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.76573,-73.98507,23.54,28.04,19.72,78.2,38.8,24.843,25.786,67.857,24.1,62.9,177.5,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.75917,-73.98072,22.986,29.171,16.857,45.714,8.4,19.543,20.286,57.429,4.9,13.3,117.9,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.75917,-73.98072,25.257,30.643,20.414,55.714,12.5,22.986,19.543,45.714,8.4,20.9,156.9,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.75917,-73.98072,23.1,27.743,18.329,52.143,21.2,25.257,22.986,55.714,12.5,33.7,181.2,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.75917,-73.98072,22.6,26.157,19.386,72.714,46.3,23.1,25.257,52.143,21.2,67.5,176.0,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.75917,-73.98072,28.771,34.386,23.957,62.0,49.4,22.6,23.1,72.714,46.3,95.7,199.9,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.75917,-73.98072,23.071,26.9,19.986,80.429,84.4,28.771,22.6,62.0,49.4,133.8,198.8,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.75917,-73.98072,25.9,30.4,21.771,61.571,34.2,23.071,28.771,80.429,84.4,118.6,219.0,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.75917,-73.98072,23.529,28.657,18.714,58.571,15.7,25.9,23.071,61.571,34.2,49.9,187.1,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.75917,-73.98072,23.729,27.914,20.686,79.0,103.5,23.529,25.9,58.571,15.7,119.2,187.6,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.75917,-73.98072,25.786,30.529,22.1,75.857,52.9,23.729,23.529,79.0,103.5,156.4,188.3,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.75917,-73.98072,24.843,29.643,20.771,67.857,24.1,25.786,23.729,75.857,52.9,77.0,195.8,0,0,Not detected,0,0
10020,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.75917,-73.98072,23.54,28.04,19.72,78.2,38.8,24.843,25.786,67.857,24.1,62.9,177.5,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.76964,-73.95902,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.76964,-73.95902,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.76964,-73.95902,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.76964,-73.95902,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.76964,-73.95902,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.76964,-73.95902,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.76964,-73.95902,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.76964,-73.95902,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.76964,-73.95902,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.76964,-73.95902,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.76964,-73.95902,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
10021,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.76964,-73.95902,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.75857,-73.96793,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.75857,-73.96793,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.75857,-73.96793,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.75857,-73.96793,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.75857,-73.96793,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.75857,-73.96793,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.75857,-73.96793,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.75857,-73.96793,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.75857,-73.96793,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.75857,-73.96793,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.75857,-73.96793,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
10022,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.75857,-73.96793,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
10023,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.77457,-73.97902,22.986,29.171,16.857,45.714,8.4,19.543,20.286,57.429,4.9,13.3,117.9,0,0,Not detected,0,0
10023,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.77457,-73.97902,25.257,30.643,20.414,55.714,12.5,22.986,19.543,45.714,8.4,20.9,156.9,0,0,Not detected,0,0
10023,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.77457,-73.97902,23.1,27.743,18.329,52.143,21.2,25.257,22.986,55.714,12.5,33.7,181.2,0,0,Not detected,0,0
10023,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.77457,-73.97902,22.6,26.157,19.386,72.714,46.3,23.1,25.257,52.143,21.2,67.5,176.0,0,0,Not detected,0,0
